datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,hour,month,part_of_the_day
2012-07-17 13:00:00,3,0,1,1,37.72,40.91,31,12.998,53.0,168.0,221,17,13,7,afternoon
2012-07-17 14:00:00,3,0,1,1,38.54,41.665,29,16.9979,54.0,160.0,214,17,14,7,afternoon
2012-07-17 15:00:00,3,0,1,1,37.72,40.91,31,11.0014,57.0,187.0,244,17,15,7,afternoon
2012-07-17 16:00:00,3,0,1,1,37.72,40.91,29,11.0014,64.0,317.0,381,17,16,7,afternoon
2012-07-17 17:00:00,3,0,1,1,37.72,40.91,29,0.0,95.0,675.0,770,17,17,7,afternoon
2012-07-17 18:00:00,3,0,1,1,36.9,40.15,33,12.998,60.0,712.0,772,17,18,7,afternoon
2012-07-17 19:00:00,3,0,1,1,36.08,39.395,35,16.9979,69.0,478.0,547,17,19,7,afternoon
2012-07-17 20:00:00,3,0,1,1,35.26,37.88,34,11.0014,52.0,375.0,427,17,20,7,afternoon
2012-07-17 21:00:00,3,0,1,1,33.62,38.635,52,8.9981,50.0,283.0,333,17,21,7,afternoon
2012-07-17 22:00:00,3,0,1,1,32.8,37.88,55,15.0013,29.0,215.0,244,17,22,7,night
2012-07-17 23:00:00,3,0,1,1,31.98,37.12,59,12.998,22.0,139.0,161,17,23,7,night
2012-07-18 00:00:00,3,0,1,1,31.16,36.365,66,11.0014,8.0,45.0,53,18,0,7,late_night
2012-07-18 01:00:00,3,0,1,1,31.16,36.365,66,7.0015,2.0,14.0,16,18,1,7,late_night
2012-07-18 02:00:00,3,0,1,1,30.34,34.85,66,8.9981,3.0,5.0,8,18,2,7,late_night
2012-07-18 03:00:00,3,0,1,1,30.34,34.85,66,8.9981,2.0,2.0,4,18,3,7,late_night
2012-07-18 04:00:00,3,0,1,1,29.52,34.09,70,8.9981,0.0,6.0,6,18,4,7,late_night
2012-07-18 05:00:00,3,0,1,1,29.52,34.09,70,11.0014,5.0,41.0,46,18,5,7,late_night
2012-07-18 06:00:00,3,0,1,1,29.52,34.09,70,11.0014,10.0,152.0,162,18,6,7,late_night
2012-07-18 07:00:00,3,0,1,1,30.34,34.85,66,11.0014,23.0,472.0,495,18,7,7,morning
2012-07-18 08:00:00,3,0,1,1,31.98,37.12,62,7.0015,55.0,624.0,679,18,8,7,morning
2012-07-18 09:00:00,3,0,1,1,33.62,39.395,56,0.0,44.0,253.0,297,18,9,7,morning
2012-07-18 10:00:00,3,0,1,1,36.9,42.425,42,12.998,39.0,99.0,138,18,10,7,morning
2012-07-18 11:00:00,3,0,1,1,36.9,42.425,42,0.0,47.0,136.0,183,18,11,7,morning
2012-07-18 12:00:00,3,0,1,1,37.72,43.18,37,8.9981,36.0,166.0,202,18,12,7,morning
2012-07-18 13:00:00,3,0,1,1,38.54,42.425,33,0.0,49.0,154.0,203,18,13,7,afternoon
2012-07-18 14:00:00,3,0,1,1,38.54,43.94,38,22.0028,54.0,116.0,170,18,14,7,afternoon
2012-07-18 15:00:00,3,0,1,3,37.72,42.425,35,23.9994,42.0,152.0,194,18,15,7,afternoon
2012-07-18 16:00:00,3,0,1,1,30.34,34.85,66,16.9979,34.0,190.0,224,18,16,7,afternoon
2012-07-18 17:00:00,3,0,1,1,30.34,34.85,70,16.9979,35.0,335.0,370,18,17,7,afternoon
2012-07-18 18:00:00,3,0,1,2,31.16,35.605,62,8.9981,63.0,580.0,643,18,18,7,afternoon
2012-07-18 19:00:00,3,0,1,2,31.16,35.605,62,7.0015,78.0,438.0,516,18,19,7,afternoon
2012-07-18 20:00:00,3,0,1,1,30.34,34.09,62,6.0032,56.0,310.0,366,18,20,7,afternoon
2012-07-18 21:00:00,3,0,1,1,31.16,35.605,62,0.0,53.0,266.0,319,18,21,7,afternoon
2012-07-18 22:00:00,3,0,1,1,31.16,35.605,58,6.0032,42.0,246.0,288,18,22,7,night
2012-07-18 23:00:00,3,0,1,1,31.16,35.605,58,6.0032,19.0,112.0,131,18,23,7,night
2012-07-19 00:00:00,3,0,1,1,30.34,34.85,66,6.0032,16.0,50.0,66,19,0,7,late_night
2012-07-19 01:00:00,3,0,1,1,30.34,34.85,66,6.0032,6.0,19.0,25,19,1,7,late_night
2012-07-19 02:00:00,3,0,1,1,29.52,34.09,70,12.998,0.0,7.0,7,19,2,7,late_night
2012-07-19 03:00:00,3,0,1,1,29.52,34.09,70,7.0015,1.0,4.0,5,19,3,7,late_night
2012-07-19 04:00:00,3,0,1,1,29.52,34.09,70,7.0015,0.0,8.0,8,19,4,7,late_night
2012-07-19 05:00:00,3,0,1,2,29.52,34.09,70,7.0015,5.0,35.0,40,19,5,7,late_night
2012-07-19 06:00:00,3,0,1,1,29.52,34.09,66,8.9981,8.0,144.0,152,19,6,7,late_night
2012-07-19 07:00:00,3,0,1,1,30.34,34.09,58,19.0012,23.0,450.0,473,19,7,7,morning
2012-07-19 08:00:00,3,0,1,1,31.16,35.605,58,16.9979,32.0,625.0,657,19,8,7,morning
2012-07-19 09:00:00,3,0,1,2,31.16,35.605,58,19.0012,36.0,282.0,318,19,9,7,morning
2012-07-19 10:00:00,3,0,1,1,31.16,35.605,58,12.998,41.0,157.0,198,19,10,7,morning
2012-07-19 11:00:00,3,0,1,1,32.8,37.88,55,7.0015,54.0,162.0,216,19,11,7,morning
2012-07-19 12:00:00,3,0,1,1,34.44,39.395,49,19.0012,59.0,215.0,274,19,12,7,morning
2012-07-19 13:00:00,3,0,1,1,34.44,38.635,47,8.9981,74.0,180.0,254,19,13,7,afternoon
2012-07-19 14:00:00,3,0,1,1,35.26,39.395,44,6.0032,46.0,151.0,197,19,14,7,afternoon
2012-07-19 15:00:00,3,0,1,1,34.44,38.635,47,6.0032,66.0,226.0,292,19,15,7,afternoon
2012-07-19 16:00:00,3,0,1,1,34.44,38.635,47,6.0032,70.0,288.0,358,19,16,7,afternoon
2012-07-19 17:00:00,3,0,1,1,35.26,39.395,41,0.0,93.0,678.0,771,19,17,7,afternoon
2012-07-19 18:00:00,3,0,1,1,35.26,39.395,41,12.998,93.0,684.0,777,19,18,7,afternoon
2012-07-19 19:00:00,3,0,1,1,34.44,37.88,44,16.9979,53.0,480.0,533,19,19,7,afternoon
2012-07-19 20:00:00,3,0,1,1,33.62,38.635,49,11.0014,65.0,440.0,505,19,20,7,afternoon
2012-07-19 21:00:00,3,0,1,3,27.06,29.545,89,16.9979,38.0,294.0,332,19,21,7,afternoon
2012-07-19 22:00:00,3,0,1,3,27.06,29.545,89,16.9979,6.0,62.0,68,19,22,7,night
2012-07-19 23:00:00,3,0,1,3,27.06,29.545,89,15.0013,3.0,62.0,65,19,23,7,night
2012-07-20 00:00:00,3,0,1,3,27.06,29.545,89,6.0032,,,56,20,0,7,late_night
2012-07-20 01:00:00,3,0,1,1,27.06,29.545,89,8.9981,,,24,20,1,7,late_night
2012-07-20 02:00:00,3,0,1,2,27.06,29.545,89,6.0032,,,18,20,2,7,late_night
2012-07-20 03:00:00,3,0,1,2,27.06,29.545,89,7.0015,,,10,20,3,7,late_night
2012-07-20 04:00:00,3,0,1,2,27.06,29.545,89,11.0014,,,8,20,4,7,late_night
2012-07-20 05:00:00,3,0,1,2,27.06,29.545,89,8.9981,,,27,20,5,7,late_night
2012-07-20 06:00:00,3,0,1,2,27.06,29.545,89,11.0014,,,107,20,6,7,late_night
2012-07-20 07:00:00,3,0,1,2,27.06,29.545,89,12.998,,,287,20,7,7,morning
2012-07-20 08:00:00,3,0,1,2,27.88,31.82,83,11.0014,,,481,20,8,7,morning
2012-07-20 09:00:00,3,0,1,2,28.7,33.335,79,8.9981,,,281,20,9,7,morning
2012-07-20 10:00:00,3,0,1,2,28.7,33.335,79,11.0014,,,154,20,10,7,morning
2012-07-20 11:00:00,3,0,1,3,29.52,34.85,74,12.998,,,166,20,11,7,morning
2012-07-20 12:00:00,3,0,1,3,27.88,31.82,83,11.0014,,,154,20,12,7,morning
2012-07-20 13:00:00,3,0,1,3,27.88,31.82,83,7.0015,,,152,20,13,7,afternoon
2012-07-20 14:00:00,3,0,1,3,28.7,33.335,84,11.0014,,,132,20,14,7,afternoon
2012-07-20 15:00:00,3,0,1,2,28.7,33.335,84,19.9995,,,151,20,15,7,afternoon
2012-07-20 16:00:00,3,0,1,2,27.88,31.82,83,22.0028,,,212,20,16,7,afternoon
2012-07-20 17:00:00,3,0,1,2,27.06,29.545,89,27.9993,,,256,20,17,7,afternoon
2012-07-20 18:00:00,3,0,1,2,27.06,30.305,78,22.0028,,,337,20,18,7,afternoon
2012-07-20 19:00:00,3,0,1,2,26.24,28.79,83,19.0012,,,259,20,19,7,afternoon
2012-07-20 20:00:00,3,0,1,3,26.24,28.79,83,26.0027,,,167,20,20,7,afternoon
2012-07-20 21:00:00,3,0,1,3,25.42,28.79,83,22.0028,,,166,20,21,7,afternoon
2012-07-20 22:00:00,3,0,1,2,25.42,28.79,83,12.998,,,158,20,22,7,night
2012-07-20 23:00:00,3,0,1,2,25.42,28.79,83,19.0012,,,109,20,23,7,night
2012-07-21 00:00:00,3,0,0,3,25.42,28.79,83,19.0012,,,92,21,0,7,late_night
2012-07-21 01:00:00,3,0,0,2,25.42,28.79,83,16.9979,,,59,21,1,7,late_night
2012-07-21 02:00:00,3,0,0,3,24.6,27.275,88,19.0012,,,47,21,2,7,late_night
2012-07-21 03:00:00,3,0,0,3,24.6,27.275,88,16.9979,,,22,21,3,7,late_night
2012-07-21 04:00:00,3,0,0,3,23.78,27.275,88,19.0012,,,11,21,4,7,late_night
2012-07-21 05:00:00,3,0,0,3,23.78,27.275,88,16.9979,,,16,21,5,7,late_night
2012-07-21 06:00:00,3,0,0,3,23.78,27.275,88,16.9979,,,27,21,6,7,late_night
2012-07-21 07:00:00,3,0,0,2,23.78,27.275,88,16.9979,,,50,21,7,7,morning
2012-07-21 08:00:00,3,0,0,2,23.78,27.275,83,16.9979,,,100,21,8,7,morning
2012-07-21 09:00:00,3,0,0,2,23.78,27.275,83,12.998,,,153,21,9,7,morning
2012-07-21 10:00:00,3,0,0,3,23.78,27.275,88,16.9979,,,145,21,10,7,morning
2012-07-21 11:00:00,3,0,0,2,24.6,28.03,83,16.9979,,,191,21,11,7,morning
2012-07-21 12:00:00,3,0,0,3,24.6,28.03,83,15.0013,,,204,21,12,7,morning
2012-07-21 13:00:00,3,0,0,3,24.6,28.03,83,11.0014,,,201,21,13,7,afternoon
2012-07-21 14:00:00,3,0,0,2,24.6,27.275,88,16.9979,,,162,21,14,7,afternoon
2012-07-21 15:00:00,3,0,0,3,24.6,27.275,88,16.9979,,,180,21,15,7,afternoon
2012-07-21 16:00:00,3,0,0,3,24.6,27.275,88,12.998,,,185,21,16,7,afternoon
2012-07-21 17:00:00,3,0,0,3,24.6,27.275,88,11.0014,,,189,21,17,7,afternoon
2012-07-21 18:00:00,3,0,0,2,24.6,27.275,88,12.998,,,159,21,18,7,afternoon
2012-07-21 19:00:00,3,0,0,2,24.6,27.275,88,11.0014,,,167,21,19,7,afternoon
2012-07-21 20:00:00,3,0,0,3,24.6,27.275,88,11.0014,,,133,21,20,7,afternoon
2012-07-21 21:00:00,3,0,0,2,24.6,27.275,88,11.0014,,,136,21,21,7,afternoon
2012-07-21 22:00:00,3,0,0,2,24.6,27.275,88,7.0015,,,126,21,22,7,night
2012-07-21 23:00:00,3,0,0,2,24.6,27.275,88,0.0,,,115,21,23,7,night
2012-07-22 00:00:00,3,0,0,2,24.6,27.275,88,7.0015,,,90,22,0,7,late_night
2012-07-22 01:00:00,3,0,0,2,24.6,27.275,88,11.0014,,,66,22,1,7,late_night
2012-07-22 02:00:00,3,0,0,2,24.6,27.275,88,7.0015,,,56,22,2,7,late_night
2012-07-22 03:00:00,3,0,0,2,24.6,27.275,88,7.0015,,,25,22,3,7,late_night
2012-07-22 04:00:00,3,0,0,1,24.6,27.275,88,0.0,,,10,22,4,7,late_night
2012-07-22 05:00:00,3,0,0,1,24.6,27.275,88,0.0,,,16,22,5,7,late_night
2012-07-22 06:00:00,3,0,0,2,25.42,28.79,83,6.0032,,,33,22,6,7,late_night
2012-07-22 07:00:00,3,0,0,2,25.42,28.79,83,0.0,,,64,22,7,7,morning
2012-07-22 08:00:00,3,0,0,2,26.24,29.545,78,0.0,,,116,22,8,7,morning
2012-07-22 09:00:00,3,0,0,2,27.06,31.06,69,0.0,,,208,22,9,7,morning
2012-07-22 10:00:00,3,0,0,2,27.06,31.06,74,0.0,,,285,22,10,7,morning
2012-07-22 11:00:00,3,0,0,2,27.06,31.06,74,0.0,,,311,22,11,7,morning
2012-07-22 12:00:00,3,0,0,2,28.7,32.575,70,7.0015,,,375,22,12,7,morning
2012-07-22 13:00:00,3,0,0,2,28.7,32.575,65,6.0032,,,390,22,13,7,afternoon
2012-07-22 14:00:00,3,0,0,1,29.52,34.09,66,7.0015,,,352,22,14,7,afternoon
2012-07-22 15:00:00,3,0,0,1,29.52,34.09,66,7.0015,,,359,22,15,7,afternoon
2012-07-22 16:00:00,3,0,0,1,30.34,34.85,66,7.0015,,,370,22,16,7,afternoon
2012-07-22 17:00:00,3,0,0,1,30.34,34.85,66,15.0013,,,329,22,17,7,afternoon
2012-07-22 18:00:00,3,0,0,1,30.34,34.85,66,11.0014,,,321,22,18,7,afternoon
2012-07-22 19:00:00,3,0,0,1,29.52,34.09,70,11.0014,,,284,22,19,7,afternoon
2012-07-22 20:00:00,3,0,0,1,28.7,33.335,74,11.0014,,,224,22,20,7,afternoon
2012-07-22 21:00:00,3,0,0,1,28.7,33.335,79,7.0015,,,194,22,21,7,afternoon
2012-07-22 22:00:00,3,0,0,1,28.7,33.335,74,12.998,,,146,22,22,7,night
2012-07-22 23:00:00,3,0,0,1,27.88,31.82,79,11.0014,,,93,22,23,7,night
2012-07-23 00:00:00,3,0,1,1,27.06,29.545,89,6.0032,,,40,23,0,7,late_night
2012-07-23 01:00:00,3,0,1,1,27.06,29.545,89,12.998,,,19,23,1,7,late_night
2012-07-23 02:00:00,3,0,1,2,27.06,29.545,94,6.0032,,,14,23,2,7,late_night
2012-07-23 03:00:00,3,0,1,2,27.06,29.545,94,6.0032,,,9,23,3,7,late_night
2012-07-23 04:00:00,3,0,1,2,27.06,29.545,94,8.9981,,,7,23,4,7,late_night
2012-07-23 05:00:00,3,0,1,2,27.06,29.545,94,8.9981,,,24,23,5,7,late_night
2012-07-23 06:00:00,3,0,1,2,27.88,31.82,89,6.0032,,,113,23,6,7,late_night
2012-07-23 07:00:00,3,0,1,1,28.7,33.335,84,8.9981,,,300,23,7,7,morning
2012-07-23 08:00:00,3,0,1,1,29.52,34.85,79,7.0015,,,463,23,8,7,morning
2012-07-23 09:00:00,3,0,1,2,30.34,35.605,74,8.9981,,,260,23,9,7,morning
2012-07-23 10:00:00,3,0,1,2,31.98,37.12,62,0.0,,,158,23,10,7,morning
2012-07-23 11:00:00,3,0,1,2,32.8,37.12,52,11.0014,,,188,23,11,7,morning
2012-07-23 12:00:00,3,0,1,2,32.8,37.12,52,11.0014,,,238,23,12,7,morning
2012-07-23 13:00:00,3,0,1,2,32.8,37.12,52,7.0015,,,230,23,13,7,afternoon
2012-07-23 14:00:00,3,0,1,2,31.98,37.12,59,11.0014,,,203,23,14,7,afternoon
2012-07-23 15:00:00,3,0,1,1,32.8,37.88,55,12.998,,,200,23,15,7,afternoon
2012-07-23 16:00:00,3,0,1,1,33.62,38.635,52,8.9981,,,304,23,16,7,afternoon
2012-07-23 17:00:00,3,0,1,1,33.62,38.635,52,8.9981,,,601,23,17,7,afternoon
2012-07-23 18:00:00,3,0,1,1,33.62,37.88,46,7.0015,,,632,23,18,7,afternoon
2012-07-23 19:00:00,3,0,1,1,32.8,37.12,52,16.9979,,,451,23,19,7,afternoon
2012-07-23 20:00:00,3,0,1,1,31.16,35.605,62,11.0014,,,337,23,20,7,afternoon
2012-07-23 21:00:00,3,0,1,1,31.16,35.605,62,12.998,,,256,23,21,7,afternoon
2012-07-23 22:00:00,3,0,1,1,30.34,34.09,62,12.998,,,172,23,22,7,night
2012-07-23 23:00:00,3,0,1,1,29.52,34.09,66,11.0014,,,99,23,23,7,night
2012-07-24 00:00:00,3,0,1,1,28.7,33.335,74,8.9981,,,43,24,0,7,late_night
2012-07-24 01:00:00,3,0,1,1,27.88,31.82,79,11.0014,,,20,24,1,7,late_night
2012-07-24 02:00:00,3,0,1,1,27.06,30.305,83,11.0014,,,13,24,2,7,late_night
2012-07-24 03:00:00,3,0,1,1,27.06,30.305,83,11.0014,,,8,24,3,7,late_night
2012-07-24 04:00:00,3,0,1,1,27.06,30.305,83,6.0032,,,7,24,4,7,late_night
2012-07-24 05:00:00,3,0,1,1,27.06,30.305,83,7.0015,,,25,24,5,7,late_night
2012-07-24 06:00:00,3,0,1,1,27.06,30.305,83,8.9981,,,108,24,6,7,late_night
2012-07-24 07:00:00,3,0,1,1,28.7,33.335,74,11.0014,,,314,24,7,7,morning
2012-07-24 08:00:00,3,0,1,1,30.34,34.85,70,12.998,,,463,24,8,7,morning
2012-07-24 09:00:00,3,0,1,1,34.44,40.15,53,0.0,,,259,24,9,7,morning
2012-07-24 10:00:00,3,0,1,1,33.62,39.395,56,19.9995,,,137,24,10,7,morning
2012-07-24 11:00:00,3,0,1,2,34.44,40.15,53,22.0028,,,160,24,11,7,morning
2012-07-24 12:00:00,3,0,1,2,33.62,39.395,56,15.0013,,,205,24,12,7,morning
2012-07-24 13:00:00,3,0,1,2,34.44,40.15,53,19.9995,,,200,24,13,7,afternoon
2012-07-24 14:00:00,3,0,1,2,34.44,40.15,53,15.0013,,,190,24,14,7,afternoon
2012-07-24 15:00:00,3,0,1,1,33.62,38.635,49,19.9995,,,186,24,15,7,afternoon
2012-07-24 16:00:00,3,0,1,1,32.8,37.88,55,19.9995,,,281,24,16,7,afternoon
2012-07-24 17:00:00,3,0,1,1,32.8,37.12,52,22.0028,,,552,24,17,7,afternoon
2012-07-24 18:00:00,3,0,1,1,31.16,35.605,62,22.0028,,,494,24,18,7,afternoon
2012-07-24 19:00:00,3,0,1,1,31.16,35.605,62,11.0014,,,414,24,19,7,afternoon
2012-07-24 20:00:00,3,0,1,1,30.34,34.85,66,11.0014,,,319,24,20,7,afternoon
2012-07-24 21:00:00,3,0,1,1,30.34,34.85,66,15.0013,,,244,24,21,7,afternoon
2012-07-24 22:00:00,3,0,1,1,30.34,34.85,66,16.9979,,,171,24,22,7,night
2012-07-24 23:00:00,3,0,1,1,30.34,34.09,58,22.0028,,,103,24,23,7,night
2012-07-25 00:00:00,3,0,1,1,29.52,33.335,58,19.9995,,,57,25,0,7,late_night
2012-07-25 01:00:00,3,0,1,1,28.7,32.575,58,12.998,,,28,25,1,7,late_night
2012-07-25 02:00:00,3,0,1,1,27.88,31.82,61,15.0013,,,19,25,2,7,late_night
2012-07-25 03:00:00,3,0,1,1,27.06,31.06,65,15.0013,,,12,25,3,7,late_night
2012-07-25 04:00:00,3,0,1,1,26.24,30.305,65,15.0013,,,10,25,4,7,late_night
2012-07-25 05:00:00,3,0,1,1,26.24,30.305,65,11.0014,,,34,25,5,7,late_night
2012-07-25 06:00:00,3,0,1,1,26.24,30.305,65,12.998,,,131,25,6,7,late_night
2012-07-25 07:00:00,3,0,1,1,27.06,31.06,50,22.0028,,,343,25,7,7,morning
2012-07-25 08:00:00,3,0,1,1,28.7,31.82,42,16.9979,,,565,25,8,7,morning
2012-07-25 09:00:00,3,0,1,1,29.52,32.575,37,19.9995,,,270,25,9,7,morning
2012-07-25 10:00:00,3,0,1,1,30.34,32.575,37,0.0,,,194,25,10,7,morning
2012-07-25 11:00:00,3,0,1,1,31.16,33.335,33,0.0,,,208,25,11,7,morning
2012-07-25 12:00:00,3,0,1,1,31.16,33.335,33,0.0,,,256,25,12,7,morning
2012-07-25 13:00:00,3,0,1,1,31.98,34.09,31,11.0014,,,232,25,13,7,afternoon
2012-07-25 14:00:00,3,0,1,1,32.8,34.85,29,8.9981,,,229,25,14,7,afternoon
2012-07-25 15:00:00,3,0,1,1,31.98,34.09,31,6.0032,,,255,25,15,7,afternoon
2012-07-25 16:00:00,3,0,1,1,32.8,34.85,29,11.0014,,,363,25,16,7,afternoon
2012-07-25 17:00:00,3,0,1,1,32.8,34.85,31,0.0,,,741,25,17,7,afternoon
2012-07-25 18:00:00,3,0,1,1,32.8,34.85,27,8.9981,,,754,25,18,7,afternoon
2012-07-25 19:00:00,3,0,1,1,31.16,33.335,33,8.9981,,,554,25,19,7,afternoon
2012-07-25 20:00:00,3,0,1,1,30.34,32.575,40,11.0014,,,424,25,20,7,afternoon
2012-07-25 21:00:00,3,0,1,1,29.52,32.575,45,8.9981,,,323,25,21,7,afternoon
2012-07-25 22:00:00,3,0,1,1,28.7,32.575,58,8.9981,,,225,25,22,7,night
2012-07-25 23:00:00,3,0,1,1,27.88,31.82,57,19.9995,,,114,25,23,7,night
2012-07-26 00:00:00,3,0,1,1,27.06,31.06,65,12.998,,,60,26,0,7,late_night
2012-07-26 01:00:00,3,0,1,1,27.06,31.06,65,15.0013,,,27,26,1,7,late_night
2012-07-26 02:00:00,3,0,1,1,27.06,31.06,69,16.9979,,,18,26,2,7,late_night
2012-07-26 03:00:00,3,0,1,1,27.06,31.06,69,15.0013,,,12,26,3,7,late_night
2012-07-26 04:00:00,3,0,1,1,27.06,31.06,74,12.998,,,9,26,4,7,late_night
2012-07-26 05:00:00,3,0,1,1,27.06,31.06,74,12.998,,,32,26,5,7,late_night
2012-07-26 06:00:00,3,0,1,1,27.06,30.305,78,16.9979,,,121,26,6,7,late_night
2012-07-26 07:00:00,3,0,1,1,28.7,33.335,74,16.9979,,,353,26,7,7,morning
2012-07-26 08:00:00,3,0,1,2,28.7,33.335,74,16.9979,,,502,26,8,7,morning
2012-07-26 09:00:00,3,0,1,2,29.52,34.09,70,8.9981,,,268,26,9,7,morning
2012-07-26 10:00:00,3,0,1,1,30.34,34.85,70,15.0013,,,145,26,10,7,morning
2012-07-26 11:00:00,3,0,1,1,32.8,40.15,66,15.0013,,,169,26,11,7,morning
2012-07-26 12:00:00,3,0,1,1,34.44,40.91,56,16.9979,,,210,26,12,7,morning
2012-07-26 13:00:00,3,0,1,1,35.26,41.665,53,19.9995,,,201,26,13,7,afternoon
2012-07-26 14:00:00,3,0,1,1,36.9,43.94,47,16.9979,,,192,26,14,7,afternoon
2012-07-26 15:00:00,3,0,1,1,37.72,44.695,42,19.9995,,,199,26,15,7,afternoon
2012-07-26 16:00:00,3,0,1,1,38.54,43.94,38,26.0027,,,311,26,16,7,afternoon
2012-07-26 17:00:00,3,0,1,1,36.9,43.18,45,27.9993,,,582,26,17,7,afternoon
2012-07-26 18:00:00,3,0,1,1,37.72,43.94,40,23.9994,,,615,26,18,7,afternoon
2012-07-26 19:00:00,3,0,1,1,36.9,43.18,45,22.0028,,,477,26,19,7,afternoon
2012-07-26 20:00:00,3,0,1,1,35.26,40.91,50,16.9979,,,419,26,20,7,afternoon
2012-07-26 21:00:00,3,0,1,1,32.8,37.12,49,40.9973,,,265,26,21,7,afternoon
2012-07-26 22:00:00,3,0,1,1,32.8,37.12,49,40.9973,,,179,26,22,7,night
2012-07-26 23:00:00,3,0,1,1,29.52,34.09,70,8.9981,,,144,26,23,7,night
2012-07-27 00:00:00,3,0,1,1,29.52,34.09,70,0.0,,,73,27,0,7,late_night
2012-07-27 01:00:00,3,0,1,1,29.52,34.09,70,7.0015,,,33,27,1,7,late_night
2012-07-27 02:00:00,3,0,1,1,28.7,33.335,79,8.9981,,,18,27,2,7,late_night
2012-07-27 03:00:00,3,0,1,1,28.7,33.335,74,11.0014,,,12,27,3,7,late_night
2012-07-27 04:00:00,3,0,1,1,28.7,33.335,79,0.0,,,9,27,4,7,late_night
2012-07-27 05:00:00,3,0,1,1,28.7,33.335,84,0.0,,,29,27,5,7,late_night
2012-07-27 06:00:00,3,0,1,1,28.7,33.335,79,0.0,,,124,27,6,7,late_night
2012-07-27 07:00:00,3,0,1,1,29.52,34.09,70,12.998,,,322,27,7,7,morning
2012-07-27 08:00:00,3,0,1,1,31.16,36.365,66,6.0032,,,543,27,8,7,morning
2012-07-27 09:00:00,3,0,1,1,33.62,38.635,49,19.0012,,,280,27,9,7,morning
2012-07-27 10:00:00,3,0,1,1,34.44,38.635,47,0.0,,,200,27,10,7,morning
2012-07-27 11:00:00,3,0,1,1,34.44,38.635,47,22.0028,,,215,27,11,7,morning
2012-07-27 12:00:00,3,0,1,1,34.44,39.395,49,23.9994,,,247,27,12,7,morning
2012-07-27 13:00:00,3,0,1,1,34.44,38.635,47,19.0012,,,261,27,13,7,afternoon
2012-07-27 14:00:00,3,0,1,1,35.26,40.15,47,19.9995,,,244,27,14,7,afternoon
2012-07-27 15:00:00,3,0,1,1,35.26,39.395,41,15.0013,,,272,27,15,7,afternoon
2012-07-27 16:00:00,3,0,1,1,34.44,38.635,47,15.0013,,,381,27,16,7,afternoon
2012-07-27 17:00:00,3,0,1,1,35.26,39.395,41,19.0012,,,616,27,17,7,afternoon
2012-07-27 18:00:00,3,0,1,1,33.62,37.88,46,11.0014,,,564,27,18,7,afternoon
2012-07-27 19:00:00,3,0,1,1,33.62,38.635,52,12.998,,,438,27,19,7,afternoon
2012-07-27 20:00:00,3,0,1,1,31.98,37.12,59,7.0015,,,343,27,20,7,afternoon
2012-07-27 21:00:00,3,0,1,1,31.98,37.12,59,7.0015,,,291,27,21,7,afternoon
2012-07-27 22:00:00,3,0,1,1,31.98,37.12,59,8.9981,,,253,27,22,7,night
2012-07-27 23:00:00,3,0,1,1,31.16,36.365,66,0.0,,,189,27,23,7,night
2012-07-28 00:00:00,3,0,0,1,30.34,34.09,62,8.9981,,,145,28,0,7,late_night
2012-07-28 01:00:00,3,0,0,1,29.52,34.09,70,6.0032,,,90,28,1,7,late_night
2012-07-28 02:00:00,3,0,0,1,29.52,34.09,70,0.0,,,65,28,2,7,late_night
2012-07-28 03:00:00,3,0,0,1,29.52,34.09,70,0.0,,,33,28,3,7,late_night
2012-07-28 04:00:00,3,0,0,1,28.7,33.335,79,12.998,,,14,28,4,7,late_night
2012-07-28 05:00:00,3,0,0,1,27.88,31.82,79,11.0014,,,20,28,5,7,late_night
2012-07-28 06:00:00,3,0,0,1,28.7,32.575,70,7.0015,,,45,28,6,7,late_night
2012-07-28 07:00:00,3,0,0,1,29.52,34.09,70,8.9981,,,78,28,7,7,morning
2012-07-28 08:00:00,3,0,0,1,30.34,34.85,66,11.0014,,,144,28,8,7,morning
2012-07-28 09:00:00,3,0,0,1,31.98,37.12,59,7.0015,,,230,28,9,7,morning
2012-07-28 10:00:00,3,0,0,1,33.62,38.635,52,15.0013,,,301,28,10,7,morning
2012-07-28 11:00:00,3,0,0,1,34.44,37.12,39,15.0013,,,383,28,11,7,morning
2012-07-28 12:00:00,3,0,0,1,34.44,37.88,41,15.0013,,,426,28,12,7,morning
2012-07-28 13:00:00,3,0,0,1,35.26,39.395,41,19.0012,,,421,28,13,7,afternoon
2012-07-28 14:00:00,3,0,0,1,35.26,38.635,39,16.9979,,,431,28,14,7,afternoon
2012-07-28 15:00:00,3,0,0,1,36.08,38.635,32,19.0012,,,423,28,15,7,afternoon
2012-07-28 16:00:00,3,0,0,1,35.26,38.635,39,15.0013,,,447,28,16,7,afternoon
2012-07-28 17:00:00,3,0,0,1,33.62,37.88,46,12.998,,,434,28,17,7,afternoon
2012-07-28 18:00:00,3,0,0,1,33.62,37.12,43,19.0012,,,390,28,18,7,afternoon
2012-07-28 19:00:00,3,0,0,1,27.88,31.82,83,0.0,,,241,28,19,7,afternoon
2012-07-28 20:00:00,3,0,0,1,27.06,30.305,83,15.0013,,,176,28,20,7,afternoon
